wscode;weatherdate;tmin;tmax;tmoy;rhmin;rhmax;rhmoy;rainfall;windtot;radiation;sunshine;eto
LBFict;1/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;2/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;3/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;4/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;5/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;6/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;7/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;8/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;9/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;10/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;11/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;12/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;13/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;14/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;15/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;16/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;17/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;18/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;19/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;20/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;21/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;22/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;23/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;24/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;25/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;26/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;27/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;28/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;29/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;30/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;31/1/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;1/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;2/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;3/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;4/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;5/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;6/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;7/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;8/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;9/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;10/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;11/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;12/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;13/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;14/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;15/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;16/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;17/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;18/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;19/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;20/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;21/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;22/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;23/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;24/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;25/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;26/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;27/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;28/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;29/2/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;1/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;2/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;3/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;4/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;5/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;6/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;7/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;8/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;9/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;10/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;11/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;12/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;13/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;14/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;15/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;16/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;17/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;18/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;19/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;20/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;21/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;22/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;23/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;24/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;25/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;26/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;27/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;28/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;29/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
LBFict;30/3/2000;25.00;25.00;25.00;-999.00;-999.00;70.00;0.00;1.00;25.00;-999.00;-999.00
